condition;test;comparison;correction;type_ci;distance;1%;5%;10%;groups;differences;ssize;normalData;ssizediff;what;runs;perm;boot;1%_perCentage;5%_perCentage;10%_perCentage
102;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;480;440;406;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.04;0.12;0.188
102;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;472;425;377;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.056;0.15;0.246
102;NBT;Eta3 ~ Eta1;none;NA;NA;494;465;433;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.012;0.07;0.134
102;PTE;Eta3 ~ Eta1;BH;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;BY;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;fdr;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;hochberg;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;holm;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;hommel;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;PTE;Eta3 ~ Eta1;none;NA;NA;487;457;421;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.086;0.158
102;NDT;overall;NA;NA;dG;492;471;438;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.016;0.058;0.124
102;NDT;overall;NA;NA;dL;489;469;435;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.022;0.062;0.13
102;PTU;Eta3 ~ Eta1;BH;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;BY;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;fdr;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;hochberg;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;holm;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;hommel;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;PTU;Eta3 ~ Eta1;none;NA;NA;495;468;441;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.01;0.064;0.118
102;OTG;Eta3 ~ Eta1;BH;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;BY;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;fdr;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;hochberg;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;holm;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;hommel;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
102;OTG;Eta3 ~ Eta1;none;NA;NA;28;23;19;2 groups;small;300;FALSE;severely unequal;path;500;1000;1000;0.944;0.954;0.962
103;NPT;Eta3 ~ Eta1;BH;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;BY;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;fdr;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;hochberg;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;holm;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;hommel;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;NPT;Eta3 ~ Eta1;none;NA;NA;395;313;253;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.374;0.494
103;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;476;426;369;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.048;0.148;0.262
103;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;487;437;384;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.026;0.126;0.232
103;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;494;457;411;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.012;0.086;0.178
103;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;489;441;396;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.022;0.118;0.208
103;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;380;264;202;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.24;0.472;0.596
103;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;357;239;184;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.286;0.522;0.632
103;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;391;305;243;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.218;0.39;0.514
103;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;395;293;218;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.21;0.414;0.564
103;NBT;Eta3 ~ Eta1;none;NA;NA;436;347;286;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.128;0.306;0.428
103;PTE;Eta3 ~ Eta1;BH;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;BY;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;fdr;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;hochberg;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;holm;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;hommel;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;PTE;Eta3 ~ Eta1;none;NA;NA;423;338;268;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.154;0.324;0.464
103;NDT;overall;NA;NA;dG;478;432;395;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.044;0.136;0.21
103;NDT;overall;NA;NA;dL;476;418;365;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.048;0.164;0.27
103;PTU;Eta3 ~ Eta1;BH;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;BY;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;fdr;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;hochberg;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;holm;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;hommel;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;PTU;Eta3 ~ Eta1;none;NA;NA;450;369;306;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.1;0.262;0.388
103;OTG;Eta3 ~ Eta1;BH;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;BY;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;fdr;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;hochberg;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;holm;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;hommel;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
103;OTG;Eta3 ~ Eta1;none;NA;NA;9;7;7;2 groups;small-medium;300;FALSE;severely unequal;path;500;1000;1000;0.982;0.986;0.986
104;NPT;Eta3 ~ Eta1;BH;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;BY;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;fdr;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;hochberg;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;holm;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;hommel;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;NPT;Eta3 ~ Eta1;none;NA;NA;245;133;89;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.51;0.734;0.822
104;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;429;298;204;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.142;0.404;0.592
104;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;445;304;208;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.11;0.392;0.584
104;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;469;348;250;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.062;0.304;0.5
104;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;452;329;237;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.096;0.342;0.526
104;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;255;116;73;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.49;0.768;0.854
104;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;163;80;49;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.674;0.84;0.902
104;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;229;120;82;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.542;0.76;0.836
104;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;250;122;72;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.5;0.756;0.856
104;NBT;Eta3 ~ Eta1;none;NA;NA;303;164;107;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.394;0.672;0.786
104;PTE;Eta3 ~ Eta1;BH;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;BY;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;fdr;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;hochberg;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;holm;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;hommel;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;PTE;Eta3 ~ Eta1;none;NA;NA;282;147;102;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.436;0.706;0.796
104;NDT;overall;NA;NA;dG;441;329;277;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.118;0.342;0.446
104;NDT;overall;NA;NA;dL;428;328;254;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.144;0.344;0.492
104;PTU;Eta3 ~ Eta1;BH;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;BY;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;fdr;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;hochberg;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;holm;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;hommel;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;PTU;Eta3 ~ Eta1;none;NA;NA;342;193;121;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.316;0.614;0.758
104;OTG;Eta3 ~ Eta1;BH;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;BY;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;fdr;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;hochberg;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;holm;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;hommel;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
104;OTG;Eta3 ~ Eta1;none;NA;NA;2;2;2;2 groups;medium-large;300;FALSE;severely unequal;path;500;1000;1000;0.996;0.996;0.996
105;NPT;Eta3 ~ Eta1;BH;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;BY;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;fdr;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;hochberg;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;holm;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;hommel;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;NPT;Eta3 ~ Eta1;none;NA;NA;95;33;18;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.81;0.934;0.964
105;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;306;141;75;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.388;0.718;0.85
105;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;288;127;61;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.424;0.746;0.878
105;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;344;164;88;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.312;0.672;0.824
105;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;322;159;81;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.356;0.682;0.838
105;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;135;49;19;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.73;0.902;0.962
105;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;49;16;10;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.902;0.968;0.98
105;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;72;31;17;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.856;0.938;0.966
105;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;102;36;19;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.796;0.928;0.962
105;NBT;Eta3 ~ Eta1;none;NA;NA;121;47;25;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.758;0.906;0.95
105;PTE;Eta3 ~ Eta1;BH;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;BY;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;fdr;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;hochberg;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;holm;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;hommel;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;PTE;Eta3 ~ Eta1;none;NA;NA;107;40;22;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.786;0.92;0.956
105;NDT;overall;NA;NA;dG;336;208;135;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.328;0.584;0.73
105;NDT;overall;NA;NA;dL;344;210;143;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.312;0.58;0.714
105;PTU;Eta3 ~ Eta1;BH;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;BY;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;fdr;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;hochberg;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;holm;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;hommel;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;PTU;Eta3 ~ Eta1;none;NA;NA;172;55;32;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;0.656;0.89;0.936
105;OTG;Eta3 ~ Eta1;BH;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;BY;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;fdr;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;hochberg;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;holm;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;hommel;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
105;OTG;Eta3 ~ Eta1;none;NA;NA;0;0;0;2 groups;large;300;FALSE;severely unequal;path;500;1000;1000;1;1;1
106;NPT;Eta3 ~ Eta1;BH;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;BY;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;fdr;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;hochberg;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;holm;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;hommel;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;NPT;Eta3 ~ Eta1;none;NA;NA;495;472;445;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.056;0.11
106;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;500;495;486;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0;0.01;0.028
106;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;500;495;489;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0;0.01;0.022
106;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;500;495;490;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0;0.01;0.02
106;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;500;495;488;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0;0.01;0.024
106;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;478;445;407;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.044;0.11;0.186
106;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;481;446;416;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.038;0.108;0.168
106;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;481;448;418;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.038;0.104;0.164
106;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;480;442;419;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.04;0.116;0.162
106;NBT;Eta3 ~ Eta1;none;NA;NA;495;476;453;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.048;0.094
106;PTE;Eta3 ~ Eta1;BH;NA;NA;495;475;449;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.05;0.102
106;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;495;475;449;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.05;0.102
106;PTE;Eta3 ~ Eta1;BY;NA;NA;495;475;449;2 groups;none;600;FALSE;severely unequal;path;500;1000;1000;0.01;0.05;0.102
